"SEROTAT_WINDOW","ETA","NU","PREL","LAMBDA","THETA"
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000741310241300918
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000758577575029184
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000776247116628692
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000794328234724281
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000812830516164099
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000831763771102671
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000851138038202377
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000870963589956081
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000891250938133746
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00091201083935591
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000933254300796991
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000954992586021436
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.000977237220955811
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.001
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00102329299228075
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.0010471285480509
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00107151930523761
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00109647819614319
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00112201845430196
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00114815362149688
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00117489755493953
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00120226443461741
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00123026877081238
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00125892541179417
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00128824955169313
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00131825673855641
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00134896288259165
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00138038426460288
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00141253754462276
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00144543977074593
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00147910838816821
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00151356124843621
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00154881661891248
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00158489319246111
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00162181009735893
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00165958690743756
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00169824365246175
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00173780082874938
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00177827941003892
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00181970085860998
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00186208713666287
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00479452054794521,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.00547945205479452,0.00190546071796325
270,0.00585497524956711,6.85694866698162,0.4,0.000684931506849315,0.00194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00136986301369863,0.00194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00205479452054795,0.00194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00273972602739726,0.00194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00342465753424658,0.00194984459975805
270,0.00585497524956711,6.85694866698162,0.4,0.00410958904109589,0.00194984459975805
